1,BA,27,0.018176734,-0.035234899,-0.032019016,0.047508473,0.040251629,0.180286955,50.9,52.7,51.52,51.01,0.005661,3.06093,2,1
1,BA,34,0.034363269,-0.002021369,0.030609298,0.030923269,0.047436835,-0.348116943,52.56,50.9,52.7,51.52,-0.021695,0.99398,1,1
1,BA,41,0.021839563,-0.003919922,0.009939801,0.029618428,0.030923047,-0.042189213,53.12,52.56,50.9,52.7,0.035203,0.467675,1,1
1,BA,48,0.004676754,-0.022145805,0.004676754,0.021715409,0.029619922,-0.266864749,53.78,53.12,52.56,50.9,0.0076237,-0.0691085,0,0
1,BA,55,0.026814098,-0.032480995,-0.000691085,0.03566568,0.021717502,0.642255158,53.23,53.78,53.12,52.56,0.0050824,-0.92452,-1,0
1,BA,62,0.00593349,-0.053401407,-0.009245205,0.037383376,0.035660203,0.048322015,52.87,53.23,53.78,53.12,-0.012799,0.0558659,0,1
1,BA,69,0.012569832,-0.023603352,0.000558659,0.034708115,0.037384923,-0.071601286,52.75,52.87,53.23,53.78,-0.0046176,-2.90853,-2,0
1,BA,76,0.000843052,-0.05381481,-0.029085289,0.04039847,0.034707941,0.163954667,50.88,52.75,52.87,53.23,-0.012462,4.33917,2,1
1,BA,83,0.045667947,-0.003698961,0.043391663,0.033170792,0.040399977,-0.178940321,54,50.88,52.75,52.87,-0.0092284,0.693878,1,1
1,BAC,27,0.000701754,-0.059649123,-0.045614035,0.104549789,0.097413699,0.073255507,137.16,143.71,153.8,143.71,-0.079801,4.23049,2,1
1,BAC,34,0.05543399,-0.005105762,0.042304887,0.075078246,0.104548957,-0.281884311,144.12,137.16,143.71,153.8,-0.0094712,1.79187,2,1
1,BAC,41,0.024810476,-0.011026878,0.017918677,0.074015137,0.07507874,-0.014166503,148.96,144.12,137.16,143.71,0.057096,-0.13541,-1,0
1,BAC,48,0.012186865,-0.005416385,-0.001354096,0.045292697,0.073751527,-0.385874449,149.29,148.96,144.12,137.16,0.019983,-1.25174,-2,0
1,BAC,55,0.009735744,-0.041029207,-0.012517385,0.070393028,0.045293723,0.554145326,143.72,149.29,148.96,144.12,-0.015998,-1.05116,-2,0
1,BAC,62,0.014716188,-0.032235459,-0.010511563,0.069129982,0.07039318,-0.017944902,142.91,143.72,149.29,148.96,-0.033269,1.41044,2,1
1,BAC,69,0.036671368,-0.018335684,0.014104372,0.079558401,0.069130688,0.150840579,145.54,142.91,143.72,149.29,0.0075692,-1.54278,-2,0
1,BAC,76,0.00631136,-0.042075736,-0.01542777,0.078290129,0.079557763,-0.015933502,142.1,145.54,142.91,143.72,0.0081077,-6.05634,-2,0
1,BAC,83,0.001408451,-0.061971831,-0.06056338,0.070906812,0.07828737,-0.094275205,135.02,142.1,145.54,142.91,-0.038924,-0.372578,-1,0
1,CAT,27,0.054794521,-0.002157265,0.032035379,0.054679536,0.04485158,0.219121742,61.12,59.25,60.06,59.88,-0.0013362,3.59929,2,1
1,CAT,34,0.037345262,-0.002912722,0.035992926,0.048792032,0.054677552,-0.107640519,63.62,61.12,59.25,60.06,0.039715,3.93495,2,1
1,CAT,41,0.03944991,-0.008733186,0.039349528,0.043257606,0.048794493,-0.113473601,66.14,63.62,61.12,59.25,0.039487,2.22093,2,1
1,CAT,48,0.022209347,-0.014967169,0.022209347,0.025564002,0.04325248,-0.408958703,67.63,66.14,63.62,61.12,0.032234,-2.72745,-2,0
1,CAT,55,0.004196071,-0.065134465,-0.027274461,0.044060254,0.025565567,0.723421716,65.16,67.63,66.14,63.62,-0.000024644,0.311526,1,1
1,CAT,62,0.016647196,-0.032807632,0.003115265,0.046731998,0.044063184,0.060567895,65.82,65.16,67.63,66.14,-0.030854,-3.28757,-2,0
1,CAT,69,0.009959389,-0.061980275,-0.032875653,0.060440957,0.046725329,0.29353733,63.9,65.82,65.16,67.63,0.0047563,2.40764,2,1
1,CAT,76,0.029729993,-0.039380057,0.024076421,0.084842747,0.060449888,0.403521993,67.11,63.9,65.82,65.16,-0.0095366,2.04864,2,1
1,CAT,83,0.030402245,-0.011786717,0.020486436,0.059229274,0.084835777,-0.301836141,69.69,67.11,63.9,65.82,0.055316,3.26821,2,1
1,CSCO,27,0.036948177,-0.005278311,0.004318618,0.047934097,0.034947717,0.371594521,116.01,114.87,117.56,116.23,-0.017721,5.35117,2,1
1,CSCO,34,0.058289537,-0.010511228,0.053511706,0.042714566,0.048019708,-0.110478424,122,116.01,114.87,117.56,0.027828,-15.4229,-2,0
1,CSCO,41,0.010402533,-0.158299412,-0.154228856,0.18079414,0.042712441,3.232821517,103.47,122,116.01,114.87,-0.01127,0.0530786,0,1
1,CSCO,48,0.005838641,-0.014861996,0.000530786,0.070598518,0.180967601,-0.609883105,104.2,103.47,122,116.01,-0.13276,-0.480513,-1,0
1,CSCO,55,0.000533903,-0.026695141,-0.004805125,0.051595064,0.070597937,-0.269170367,103.04,104.2,103.47,122,0.027131,-1.18153,-2,0
1,CSCO,62,0.009129968,-0.016648765,-0.011815252,0.054639242,0.051591668,0.059071035,101.72,103.04,104.2,103.47,-0.014667,-2.23312,-2,0
1,CSCO,69,0.000544662,-0.032679739,-0.022331155,0.056295571,0.054640498,0.030290212,99.23,101.72,103.04,104.2,-0.016667,-3.76193,-2,0
1,CSCO,76,0.003930376,-0.047164514,-0.037619315,0.080347555,0.056296885,0.427211383,94.75,99.23,101.72,103.04,-0.032495,-0.346021,-1,0
1,CSCO,83,0.017301038,-0.008073818,-0.003460208,0.051480749,0.080350853,-0.359300521,95.52,94.75,99.23,101.72,-0.030099,-1.84332,-2,0
1,CVX,27,0.011502822,-0.010224731,-0.005538396,0.021072563,0.01382449,0.524292299,187.44,188.26,186.35,183.06,0.0040901,3.47363,2,1
1,CVX,34,0.038252531,-0.005114544,0.034736281,0.024291843,0.021072351,0.152782746,194.95,187.44,188.26,186.35,0.0077028,-0.853207,-1,0
1,CVX,41,0.009765625,-0.016241776,-0.008532072,0.019347084,0.024292475,-0.203577049,193.62,194.95,187.44,188.26,0.030529,3.37173,2,1
1,CVX,48,0.033717277,0,0.033717277,0.013966567,0.019346786,-0.278093685,198.18,193.62,194.95,187.44,-0.0042386,2.89227,2,1
1,CVX,55,0.047465484,0,0.028922705,0.028841572,0.013966931,1.064989951,204.96,198.18,193.62,194.95,0.030648,1.43723,2,1
1,CVX,62,0.026495894,-0.000977708,0.014372311,0.024018124,0.028841888,-0.167248562,208.27,204.96,198.18,193.62,0.028777,-4.0242,-2,0
1,CVX,69,0.006242797,-0.062620054,-0.040242028,0.02175623,0.024018321,-0.094181912,200.6,208.27,204.96,198.18,-0.0044574,3.67084,2,1
1,CVX,76,0.048507463,-0.01189996,0.03670835,0.027988574,0.021755307,0.286517076,206.37,200.6,208.27,204.96,-0.024103,2.81148,2,1
1,CVX,83,0.030329289,-0.006354708,0.02811477,0.019729439,0.02798855,-0.295088912,214.36,206.37,200.6,208.27,0.040819,1.80451,2,1
1,DD,27,0.045829893,-0.003715937,0.038191577,0.052137317,0.029392555,0.773827323,43.82,42.13,43.4,43.36,-0.011448,4.74576,2,1
1,DD,34,0.049451645,-0.001196411,0.047457627,0.035488278,0.051889969,-0.316085971,45.99,43.82,42.13,43.4,0.050953,3.72482,2,1
1,DD,41,0.040478905,-0.00209046,0.037248195,0.042434928,0.035484397,0.195875684,47.79,45.99,43.82,42.13,0.0445,2.8288,2,1
1,DD,48,0.028288024,-0.011756062,0.028288024,0.03164613,0.042439979,-0.254332093,49.01,47.79,45.99,43.82,0.031524,-1.60146,-2,0
1,DD,55,0.006369427,-0.047133758,-0.016014559,0.03790921,0.031644667,0.197965199,47.34,49.01,47.79,45.99,0.0032646,-0.645518,-1,0
1,DD,62,0.013463667,-0.026927333,-0.006455183,0.037647737,0.037913144,-0.007000391,47.16,47.34,49.01,47.79,-0.033769,-2.21811,-2,0
1,DD,69,0.007208872,-0.042144177,-0.022181146,0.030947029,0.037648406,-0.177998953,46.31,47.16,47.34,49.01,-0.0031626,-0.357277,-1,0
1,DD,76,0.0060173,-0.039112448,-0.003572772,0.045439134,0.030946221,0.4683258,46.39,46.31,47.16,47.34,-0.013766,0.557621,1,1
1,DD,83,0.015613383,-0.016914498,0.005576208,0.027940324,0.045431218,-0.384997258,47.37,46.39,46.31,47.16,0.011294,1.99593,2,1
1,DIS,27,0.007820383,-0.024974773,-0.019929364,0.022474451,0.019303394,0.164274594,72.83,74.5,73.66,73.96,0.0025951,4.27766,2,1
1,DIS,34,0.044313525,-0.010245902,0.042776639,0.028183413,0.022185735,0.270339428,77.31,72.83,74.5,73.66,-0.00049584,6.39706,2,1
1,DIS,41,0.079656863,-0.002205882,0.063970588,0.044218551,0.028182529,0.569005763,82.44,77.31,72.83,74.5,0.069404,0.85668,1,1
1,DIS,48,0.016438991,-0.004862237,0.008566798,0.017834904,0.044221151,-0.596688392,82.72,82.44,77.31,72.83,0.043782,0.280177,1,1
1,DIS,55,0.010506654,-0.028718188,0.002801774,0.029995372,0.017833071,0.682008239,81.57,82.72,82.44,77.31,-0.012149,1.23199,2,1
1,DIS,62,0.030683403,-0.00116225,0.012319851,0.027960777,0.029998821,-0.067937492,82.7,81.57,82.72,82.44,-0.0075959,-1.37836,-2,0
1,DIS,69,0.001837813,-0.031472548,-0.013783598,0.021709526,0.027958253,-0.223502062,81.53,82.7,81.57,82.72,0.0089861,-3.30675,-2,0
1,DIS,76,0.000703565,-0.05206379,-0.033067542,0.034258288,0.021709932,0.578000721,78.3,81.53,82.7,81.57,-0.027086,3.64206,2,1
1,DIS,83,0.042932947,-0.014230584,0.036420646,0.02143043,0.034260152,-0.374479427,81.6,78.3,81.53,82.7,-0.016888,-0.787219,-1,0
1,GE,27,0.040642248,-0.009533367,0.013547416,0.04119677,0.042345182,-0.027120251,214.43,209.55,199.75,195.64,0.042477,2.13612,2,1
1,GE,34,0.041231992,-0.001490313,0.021361153,0.02322239,0.041183848,-0.436128714,218.32,214.43,209.55,199.75,0.017085,2.6962,2,1
1,GE,41,0.032258065,-0.001925855,0.026961964,0.023756395,0.023223044,0.022966449,226.49,218.32,214.43,209.55,0.022746,-0.32543,-1,0
1,GE,48,0.006508601,-0.012552301,-0.0032543,0.014944862,0.023756188,-0.370906565,227.66,226.49,218.32,214.43,0.028771,-0.287356,-1,0
1,GE,55,0.015804598,-0.038314176,-0.002873563,0.02528575,0.014944629,0.691962381,221.08,227.66,226.49,218.32,-0.011333,-2.7685,-2,0
1,GE,62,0.010501193,-0.037708831,-0.027684964,0.024596131,0.025285938,-0.027280273,216.3,221.08,227.66,226.49,-0.031941,-0.196078,-1,0
1,GE,69,0.019117647,-0.02254902,-0.001960784,0.028588791,0.024596565,0.162308269,216.19,216.3,221.08,227.66,-0.012841,-3.55711,-2,0
1,GE,76,0.006513026,-0.068136273,-0.035571142,0.049018821,0.028587897,0.714670396,204.41,216.19,216.3,221.08,-0.014572,0.355691,1,1
1,GE,83,0.012703252,-0.021849593,0.003556911,0.021454447,0.049018669,-0.562320896,209.72,204.41,216.19,216.3,-0.037117,2.67542,2,1
1,HD,27,0.045529347,-0.004388371,0.006582556,0.038687785,0.027613436,0.401049262,60.14,59.83,58.82,56.34,0.0088405,-0.888769,-1,0
1,HD,34,0.00134662,-0.0201993,-0.008887692,0.02578086,0.039059486,-0.339959055,59.73,60.14,59.83,58.82,-0.00077597,1.84783,2,1
1,HD,41,0.018478261,-0.010597826,0.018478261,0.022230082,0.025782431,-0.137781756,60.83,59.73,60.14,59.83,-0.00043838,2.69549,2,1
1,HD,48,0.026954897,-0.005337603,0.026954897,0.018866977,0.02223115,-0.15132699,62.45,60.83,59.73,60.14,0.02442,-5.64885,-2,0
1,HD,55,0.002035623,-0.064122137,-0.05648855,0.033775006,0.018866322,0.790227394,60.18,62.45,60.83,59.73,0.0065653,0.188425,1,1
1,HD,62,0.019111709,-0.022072678,0.001884253,0.030660457,0.03377345,-0.092172806,60.41,60.18,62.45,60.83,-0.033387,-0.322061,-1,0
1,HD,69,0.013955985,-0.019323671,-0.003220612,0.030286342,0.030660536,-0.012204402,60.28,60.41,60.18,62.45,0.0084334,-2.49187,-2,0
1,HD,76,0.000541712,-0.04035753,-0.024918743,0.032528184,0.030306947,0.073291347,58.39,60.28,60.41,60.18,-0.012857,3.11381,2,1
1,HD,83,0.042160375,-0.007164508,0.031138055,0.02486706,0.03252452,-0.235436526,60.7,58.39,60.28,60.41,-0.012905,0.266951,1,1
1,HPQ,27,0.024416363,-0.028485757,-0.025273078,0.084530702,0.083079835,0.017463528,45.26,46.97,45.99,44.84,0.001171,4.44836,2,1
1,HPQ,34,0.046465536,-0.006166043,0.044483594,0.075462056,0.085179812,-0.114085196,46.81,45.26,46.97,45.99,-0.022816,1.94928,2,1
1,HPQ,41,0.035212744,-0.002095997,0.019492769,0.085193387,0.075452913,0.129093406,48.01,46.81,45.26,46.97,0.041172,0.454076,1,1
1,HPQ,48,0.013828689,-0.01878225,0.004540764,0.050049608,0.085192697,-0.412512931,48.04,48.01,46.81,45.26,0.015647,-10.2796,-2,0
1,HPQ,55,0.020601219,-0.115408871,-0.10279588,0.213903983,0.050046681,3.274089238,42.13,48.04,48.01,46.81,-0.04465,-1.04505,-2,0
1,HPQ,62,0.018346493,-0.023223409,-0.010450534,0.112685774,0.214930589,-0.47571086,41.86,42.13,48.04,48.01,-0.1045,-2.72727,-2,0
1,HPQ,69,0.003496503,-0.038228438,-0.027272727,0.086656715,0.112673377,-0.230903359,41,41.86,42.13,48.04,0.0098529,0.0242072,0,1
1,HPQ,76,0.02033406,-0.029290729,0.000242072,0.123228851,0.086672028,0.421783405,40.59,41,41.86,42.13,-0.019187,1.62485,2,1
1,HPQ,83,0.034169654,-0.011947431,0.016248507,0.079491154,0.123224789,-0.354909397,41.78,40.59,41,41.86,0.004738,-3.39463,-2,0
1,IBM,27,0.057457213,-0.000579076,0.024385536,0.026474318,0.029129405,-0.091147977,195.51,190.95,184.2,181.66,0.03438,3.02802,2,1
1,IBM,34,0.031536625,-0.003141098,0.030280186,0.020665647,0.026474598,-0.219415996,201.39,195.51,190.95,184.2,0.023015,-0.140176,-1,0
1,IBM,41,0.013225256,-0.005485129,-0.001401755,0.021407224,0.020808969,0.028749865,199.82,201.39,195.51,190.95,0.017959,0.401998,1,1
1,IBM,48,0.004019978,-0.010110854,0.004019978,0.011768814,0.02140694,-0.4502337,201.03,199.82,201.39,195.51,-0.0093599,-0.788653,-1,0
1,IBM,55,0.004218377,-0.027755701,-0.007886532,0.017583253,0.011768693,0.494070174,197.91,201.03,199.82,201.39,0.0011421,-0.326435,-1,0
1,IBM,62,0.012010347,-0.0181695,-0.003264351,0.017669709,0.01758336,0.004910834,197.36,197.91,201.03,199.82,-0.014849,0.513614,1,1
1,IBM,69,0.037871287,-0.017017327,0.005136139,0.025517686,0.017669863,0.444135997,198.09,197.36,197.91,201.03,0.0015172,-3.27004,-2,0
1,IBM,76,0.005088111,-0.058637379,-0.032700422,0.034298736,0.02551825,0.344086543,190.11,198.09,197.36,197.91,-0.0098945,2.87998,2,1
1,IBM,83,0.032352195,-0.003615834,0.028799797,0.020813121,0.034298865,-0.393183396,197.78,190.11,198.09,197.36,-0.021278,1.68998,2,1
1,INTC,27,0.043271517,-0.004755112,0.020446981,0.059001517,0.039642931,0.488323788,118.27,114.74,116.17,113.86,-0.0033821,0.603248,1,1
1,INTC,34,0.007424594,-0.02412993,0.006032483,0.05065027,0.059250684,-0.145152996,118.98,118.27,114.74,116.17,0.028716,0.0919963,0,1
1,INTC,41,0.005519779,-0.017939282,0.000919963,0.043156002,0.050649863,-0.147954222,119.42,118.98,118.27,114.74,0.0012561,2.35784,2,1
1,INTC,48,0.023578363,-0.01618123,0.023578363,0.036659747,0.043157941,-0.150567737,121.5,119.42,118.98,118.27,0.0077503,-0.410023,-1,0
1,INTC,55,0.010933941,-0.042824601,-0.004100228,0.046671068,0.036657735,0.273157446,119.97,121.5,119.42,118.98,0.009465,-0.873563,-1,0
1,INTC,62,0.015172414,-0.018390805,-0.008735632,0.053162314,0.046672476,0.139050649,118.32,119.97,121.5,119.42,-0.017874,-3.78054,-2,0
1,INTC,69,0.00230521,-0.049792531,-0.03780544,0.052821868,0.053163856,-0.006432705,114.53,118.32,119.97,121.5,-0.019616,-3.5334,-2,0
1,INTC,76,0.010648596,-0.045982575,-0.035333979,0.063304095,0.052817756,0.198538138,109.38,114.53,118.32,119.97,-0.038343,2.36181,2,1
1,INTC,83,0.035175879,-0.001005025,0.02361809,0.041755087,0.06330682,-0.340433033,111.79,109.38,114.53,118.32,-0.024144,-3.5225,-2,0
1,JNJ,27,0.002557545,-0.040920716,-0.04076087,0.03149295,0.017530721,0.79644347,164.31,171.57,171.27,171.4,-0.012522,1.13032,2,1
1,JNJ,34,0.013796543,-0.0078125,0.011303191,0.023242541,0.031491546,-0.261943469,166.59,164.31,171.57,171.27,-0.031124,-0.295664,-1,0
1,JNJ,41,0.004763469,-0.007555848,-0.002956636,0.015667001,0.023243472,-0.32596127,166.2,166.59,164.31,171.57,0.017369,0.692042,1,1
1,JNJ,48,0.006920415,-0.005931784,0.006920415,0.012164736,0.015683179,-0.224344965,167.15,166.2,166.59,164.31,-0.0023233,-1.71391,-2,0
1,JNJ,55,0.006591958,-0.021753461,-0.01713909,0.017105159,0.012164678,0.406133391,163.13,167.15,166.2,166.59,-0.0028916,1.88553,2,1
1,JNJ,62,0.02619723,-0.002669781,0.018855331,0.023244056,0.017105574,0.358858582,167.01,163.13,167.15,166.2,-0.013252,-2.2917,-2,0
1,JNJ,69,0.000163693,-0.032411197,-0.022917008,0.019686128,0.023244455,-0.153082841,163.26,167.01,163.13,167.15,0.015874,-1.54648,-2,0
1,JNJ,76,0,-0.033451,-0.015464784,0.026220057,0.019685717,0.331933057,160.2,163.26,167.01,163.13,-0.028691,0.528379,1,1
1,JNJ,83,0.008351798,-0.002897563,0.005283791,0.017365683,0.026220289,-0.337700529,161.32,160.2,163.26,167.01,-0.0092909,0.8647,1,1
1,JPM,27,0.01481973,-0.02101305,-0.01481973,0.03959715,0.046793536,-0.15379018,174.16,177.1,175.61,170.65,-0.0031903,0.405314,1,1
1,JPM,34,0.035802747,-0.00247692,0.004053141,0.034500656,0.038869391,-0.112395239,177.62,174.16,177.1,175.61,-0.0086983,4.06704,2,1
1,JPM,41,0.047821229,-0.002234637,0.040670391,0.040777091,0.034500125,0.181940393,185.51,177.62,174.16,177.1,0.032361,4.34783,2,1
1,JPM,48,0.043478261,0,0.043478261,0.033121709,0.040776314,-0.187721855,191.21,185.51,177.62,174.16,0.041307,-1.10169,-2,0
1,JPM,55,0.001483051,-0.042161017,-0.011016949,0.035029487,0.033122016,0.057589213,185.95,191.21,185.51,177.62,0.0087949,-2.75582,-2,0
1,JPM,62,0.007904294,-0.037171545,-0.027558214,0.034906741,0.035029319,-0.003499316,181.33,185.95,191.21,185.51,-0.035947,0.263043,1,1
1,JPM,69,0.032441911,-0.018851381,0.002630425,0.035248062,0.034906046,0.009798181,182.21,181.33,185.95,191.21,-0.014016,0.704535,1,1
1,JPM,76,0.016732717,-0.0444738,0.007045354,0.056836391,0.035248062,0.612468546,182.21,182.21,181.33,185.95,0.0080846,-0.907519,-1,0
1,JPM,83,0.002160761,-0.032627485,-0.009075194,0.029612547,0.056838891,-0.479009063,182.68,182.21,182.21,181.33,0.000054741,0.542299,1,1
1,KO,27,0.006998568,-0.011611261,-0.010497853,0.009193214,0.007853549,0.170580918,285.17,287.74,289.39,288.43,-0.0082645,0.385109,1,1
1,KO,34,0.018613607,-0.006899872,0.003851091,0.007605284,0.009193034,-0.172712312,286.78,285.17,287.74,289.39,-0.0045959,1.43609,2,1
1,KO,41,0.033189724,-0.005584809,0.014360938,0.010093871,0.007605543,0.327172878,291.4,286.78,285.17,287.74,0.011359,1.38213,2,1
1,KO,48,0.016491283,-0.017590702,0.013821266,0.006530782,0.010093606,-0.352978358,295.9,291.4,286.78,285.17,0.017174,1.49937,2,1
1,KO,55,0.016414141,-0.000473485,0.014993687,0.007045949,0.006524139,0.079981566,295.1,295.9,291.4,286.78,0.0091698,1.62069,2,1
1,KO,62,0.02649213,-0.004830918,0.01620695,0.013439072,0.007046181,0.907284448,299.22,295.1,295.9,291.4,-0.00014482,-0.780772,-1,0
1,KO,69,0.007960808,-0.01301286,-0.007807716,0.009710939,0.013438827,-0.277396776,297.39,299.22,295.1,295.9,0.0098812,-2.54896,-2,0
1,KO,76,0.004196456,-0.047404414,-0.025489587,0.012976063,0.009710871,0.336240983,287.71,297.39,299.22,295.1,-0.018175,3.31063,2,1
1,KO,83,0.035799145,-0.001267226,0.033106289,0.006505968,0.012976213,-0.498623557,299.27,287.71,297.39,299.22,-0.01306,3.09816,2,1
1,MCD,27,0.021548822,-0.016161616,-0.013063973,0.044356094,0.038017616,0.166724764,77.21,79.03,78.03,78.36,0.003564,0.338753,1,1
1,MCD,34,0.009485095,-0.009756098,0.003387534,0.039794494,0.044793164,-0.111594488,77.26,77.21,79.03,78.03,-0.021089,2.71145,2,1
1,MCD,41,0.029542695,-0.011196547,0.027114529,0.037728612,0.039794794,-0.051920916,79.44,77.26,77.21,79.03,0.01349,0.0788747,0,1
1,MCD,48,0.004995399,-0.004863941,0.000788747,0.016038903,0.037728406,-0.574885219,79.43,79.44,77.26,77.21,0.022722,-1.98815,-2,0
1,MCD,55,0.006583278,-0.020144832,-0.019881501,0.02672518,0.016040296,0.666127629,77.66,79.43,79.44,77.26,-0.012106,2.03999,2,1
1,MCD,62,0.028452557,-0.011676285,0.020399946,0.039345225,0.026724768,0.472238206,79.32,77.66,79.43,79.44,-0.011581,0.458235,1,1
1,MCD,69,0.011390416,-0.01846033,0.004582351,0.033409482,0.039345368,-0.150866184,80.05,79.32,77.66,79.43,0.024006,-4.08673,-2,0
1,MCD,76,0.004073587,-0.04218134,-0.04086728,0.03915799,0.033408682,0.172090231,76.15,80.05,79.32,77.66,-0.012097,2.38095,2,1
1,MCD,83,0.030612245,-0.001632653,0.023809524,0.022885969,0.039156914,-0.41553185,78.51,76.15,80.05,79.32,-0.032292,0.582396,1,1
1,MMM,27,0.014460262,-0.022531106,-0.019840825,0.036670509,0.015035225,1.438973045,62.26,63.57,62.73,61.39,0.00062923,0.409417,1,1
1,MMM,34,0.005913795,-0.007051063,0.004094166,0.02101674,0.036679393,-0.427015057,62.85,62.26,63.57,62.73,-0.016281,4.11705,2,1
1,MMM,41,0.042871725,-0.004083021,0.041170466,0.022922147,0.021019514,0.090517459,65.34,62.85,62.26,63.57,0.023569,1.35194,2,1
1,MMM,48,0.013519407,-0.007849978,0.013519407,0.018869224,0.022920639,-0.176758386,66.17,65.34,62.85,62.26,0.034054,-2.67443,-2,0
1,MMM,55,0.009921277,-0.037312628,-0.026744311,0.024233412,0.018869515,0.284262595,64.24,66.17,65.34,62.85,-0.0055413,0.31556,1,1
1,MMM,62,0.016322089,-0.018063112,0.003155604,0.024520272,0.024233742,0.01182363,65.62,64.24,66.17,65.34,-0.019445,-1.04774,-2,0
1,MMM,69,0.017066321,-0.031000216,-0.010477425,0.025490357,0.024519205,0.039607797,65.21,65.62,64.24,66.17,0.020175,-2.44491,-2,0
1,MMM,76,0,-0.047143954,-0.024449074,0.033200089,0.025489515,0.302499814,63.34,65.21,65.62,64.24,-0.018211,2.21558,2,1
1,MMM,83,0.030021048,-0.001107788,0.022155755,0.021031046,0.033201085,-0.366555469,65.68,63.34,65.21,65.62,-0.01081,0.768232,1,1
1,MRK,27,0,-0.029126214,-0.027066784,0.035709826,0.042544476,-0.160647189,101.93,104.48,105.5,115.12,-0.0008397,-1.20156,-2,0
1,MRK,34,0.022529288,-0.02343046,-0.01201562,0.037262365,0.03570109,0.043731858,101.4,101.93,104.48,105.5,-0.020205,0.394657,1,1
1,MRK,41,0.010928962,-0.006071645,0.00394657,0.020122064,0.037260516,-0.459962816,101.96,101.4,101.93,104.48,0.0016271,-0.363967,-1,0
1,MRK,48,0.006672733,-0.009705793,-0.003639672,0.017650915,0.020122403,-0.122822705,101.28,101.96,101.4,101.93,0.0032202,-1.70992,-2,0
1,MRK,55,0.001526718,-0.027480916,-0.017099237,0.018640591,0.017651831,0.056014572,99.24,101.28,101.96,101.4,-0.013142,2.67081,2,1
1,MRK,62,0.036024845,-0.000310559,0.026708075,0.041524652,0.018639158,1.227818036,101.93,99.24,101.28,101.96,-0.0067674,-0.818182,-1,0
1,MRK,69,0.014545455,-0.016666667,-0.008181818,0.029619325,0.041525701,-0.286723047,100.91,101.93,99.24,101.28,0.021992,-1.81538,-2,0
1,MRK,76,0.003076923,-0.044307692,-0.018153846,0.028022344,0.029619884,-0.053934711,98.38,100.91,101.93,99.24,-0.021011,1.49579,2,1
1,MRK,83,0.025241508,-0.001558118,0.014957931,0.021450138,0.028020896,-0.234494913,100.42,98.38,100.91,101.93,-0.012345,1.62876,2,1
1,MSFT,27,0.051391863,-0.020342612,-0.009635974,0.054426376,0.026187451,1.078338068,233.17,235.43,237.8,240.33,-0.0095979,0,0,0
